Classe,Luminosité
gingembre,55.23967827690972
gingembre,100.21262741088867
gingembre,89.3079605102539
gingembre,133.98213577270508
gingembre,164.66962051391602
gingembre,105.68883895874023
gingembre,122.7429428100586
gingembre,129.81428909301758
gingembre,136.87757873535156
gingembre,96.30988693237305
gingembre,167.0234146118164
gingembre,80.24567328559027
gingembre,150.66030883789062
gingembre,157.91547775268555
gingembre,106.1722526550293
gingembre,139.88340759277344
gingembre,108.24821853637695
gingembre,97.71072006225586
gingembre,133.94218826293945
gingembre,163.28973007202148
gingembre,117.81644439697266
paprika,149.08078384399414
paprika,130.73259735107422
paprika,147.5786247253418
paprika,127.98644256591797
paprika,116.6225700378418
paprika,100.48202514648438
paprika,116.59352111816406
paprika,148.45833587646484
paprika,88.48944473266602
paprika,130.52587127685547
paprika,139.5506134033203
paprika,159.0206642150879
paprika,108.13644027709961
paprika,165.00057983398438
paprika,152.68627166748047
paprika,135.2075958251953
paprika,47.62913131713867
paprika,131.76630783081055
paprika,130.1790885925293
paprika,153.53471755981445
paprika,40.79262161254883
paprika,115.95054626464844
paprika,121.76346206665039
paprika,106.69390869140625
paprika,109.4559326171875
paprika,121.13384628295898
paprika,143.10040283203125
paprika,158.8677864074707
paprika,146.29253768920898
paprika,159.72513580322266
paprika,134.9972267150879
paprika,120.1651382446289
paprika,140.1125259399414
paprika,128.29624938964844
paprika,116.4076919555664
paprika,117.6790885925293
paprika,149.97711563110352
paprika,148.48299026489258
paprika,97.90943908691406
paprika,125.97921752929688
paprika,149.00527572631836
paprika,142.4759979248047
paprika,158.48272705078125
paprika,141.14077377319336
paprika,128.5046272277832
paprika,145.83283233642578
paprika,147.03762817382812
paprika,142.77149963378906
paprika,165.08620071411133
paprika,151.8329849243164
paprika,159.01199340820312
paprika,101.79928207397461
paprika,117.92286682128906
paprika,68.50291061401367
paprika,116.45859146118164
paprika,107.63879776000977
paprika,119.64871597290039
paprika,99.43778991699219
paprika,120.73422241210938
paprika,128.43569564819336
paprika,139.22282028198242
paprika,153.7981071472168
paprika,108.4821662902832
paprika,133.23110580444336
paprika,58.86825180053711
paprika,103.35391235351562
paprika,150.96417617797852
paprika,94.48844528198242
paprika,131.77947616577148
paprika,143.66807556152344
paprika,122.93280410766602
paprika,130.5647735595703
paprika,128.13312911987305
paprika,152.50865936279297
paprika,116.78990936279297
paprika,145.43399810791016
paprika,121.53034591674805
paprika,58.25010299682617
paprika,143.83695220947266
paprika,137.70228576660156
paprika,141.94260025024414
paprika,142.08878707885742
paprika,142.37852478027344
paprika,145.50672912597656
paprika,140.7712860107422
paprika,153.8553466796875
paprika,141.40259170532227
paprika,108.24831771850586
paprika,119.75671005249023
paprika,111.24848556518555
paprika,143.61139297485352
paprika,125.13762283325195
paprika,135.61314392089844
paprika,117.16135025024414
paprika,136.53989791870117
paprika,122.92864608764648
paprika,100.93951797485352
paprika,136.0927391052246
paprika,141.79600143432617
paprika,91.86214065551758
paprika,120.06611251831055
paprika,150.34846115112305
paprika,109.87964630126953
paprika,131.71969985961914
paprika,148.78087615966797
paprika,34.637062072753906
paprika,115.88394546508789
paprika,151.68578338623047
paprika,92.0423355102539
paprika,135.31286239624023
paprika,137.47637939453125
paprika,129.00096130371094
paprika,135.9519271850586
paprika,153.87494277954102
paprika,151.08208084106445
paprika,131.28453826904297
paprika,129.4374237060547
paprika,158.95380020141602
paprika,136.27160263061523
paprika,127.50037002563477
paprika,140.65161895751953
paprika,142.8332748413086
paprika,131.28031158447266
paprika,123.74337387084961
paprika,117.2156867980957
paprika,165.94310760498047
paprika,116.43084716796875
paprika,148.73338317871094
paprika,134.25537490844727
paprika,107.50190353393555
paprika,88.84148025512695
paprika,144.5875473022461
paprika,116.01700592041016
paprika,156.25097274780273
paprika,125.76999282836914
paprika,131.17705917358398
paprika,125.64301681518555
paprika,92.14294815063477
paprika,144.77149200439453
paprika,128.61997604370117
poivre noir,96.95841598510742
poivre noir,112.02445220947266
poivre noir,253.29113077777777
poivre noir,236.76728677777777
poivre noir,252.25004644444445
poivre noir,250.23745911111112
poivre noir,238.58969833333333
poivre noir,135.8347511291504
poivre noir,251.01139539930554
poivre noir,131.34590911865234
poivre noir,137.31529235839844
poivre noir,120.86050415039062
poivre noir,99.50809097290039
poivre noir,253.55336588541667
poivre noir,165.80953979492188
poivre noir,136.12543487548828
poivre noir,242.71795138888888
poivre noir,243.3275802951389
poivre noir,154.95666885375977
poivre noir,250.71108723958332
poivre noir,249.46016167534722
poivre noir,129.73166275024414
poivre noir,253.70736255555556
poivre noir,138.89361572265625
poivre noir,252.7234452222222
poivre noir,248.4104416232639
poivre noir,246.45311197916666
poivre noir,253.62868055555555
poivre noir,248.407054
poivre noir,245.71329777777777
poivre noir,252.37081866666668
poivre noir,158.42642974853516
poivre noir,252.3651617777778
poivre noir,166.00285720825195
poivre noir,235.57181522222223
poivre noir,149.8898811340332
poivre noir,138.70388412475586
poivre noir,252.43370611111112
poivre noir,254.0743442222222
poivre noir,156.91765213012695
poivre noir,139.9117202758789
poivre noir,244.22992233333332
poivre noir,154.73826217651367
poivre noir,170.46917343139648
poivre noir,253.24746636284723
poivre noir,135.7231559753418
poivre noir,136.3287124633789
poivre noir,253.65938151041667
poivre noir,253.67548577777777
poivre noir,115.83721923828125
poivre noir,103.6068115234375
poivre noir,115.00646591186523
poivre noir,251.8609847777778
poivre noir,245.0182587777778
poivre noir,254.08134466666667
poivre noir,125.39363861083984
poivre noir,253.33198788888888
poivre noir,129.59732055664062
poivre noir,133.185791015625
poivre noir,150.82051467895508
poivre noir,252.08676544444444
poivre noir,233.90419155555554
poivre noir,130.8643341064453
poivre noir,252.94417255555555
poivre noir,253.6764071111111
poivre noir,251.10098266666665
poivre noir,118.4055061340332
poivre noir,158.72591018676758
poivre noir,253.8082150607639
poivre noir,252.37554578993056
poivre noir,113.2709846496582
poivre noir,140.93080139160156
poivre noir,252.06204427083333
poivre noir,143.4998550415039
poivre noir,191.66860677777777
poivre noir,162.70807647705078
poivre noir,130.20012283325195
poivre noir,237.04897055555554
poivre noir,253.16224955555555
poivre noir,140.6243133544922
poivre noir,248.51447422222222
poivre noir,250.268145
poivre noir,136.65966033935547
poivre noir,109.43571853637695
poivre noir,251.76325855555555
poivre noir,253.28792100694446
poivre noir,252.1362582222222
poivre noir,251.8617632378472
poivre noir,250.65819661458335
poivre noir,239.64278428819443
poivre noir,254.2325314670139
poivre noir,252.44689722222222
poivre noir,122.91894912719727
poivre noir,150.8318074544271
poivre noir,159.8818702697754
poivre noir,253.29234566666668
poivre noir,125.17111206054688
poivre noir,147.35088348388672
poivre noir,158.81530083550348
poivre noir,221.58519822222223
poivre noir,168.70216751098633
poivre noir,253.9092263454861
poivre noir,254.010373
poivre noir,167.67620468139648
poivre noir,247.31542811111112
poivre noir,144.96238878038196
poivre noir,253.27780655555554
poivre noir,245.1128092222222
poivre noir,253.1768098888889
poivre noir,252.808456
poivre noir,144.64024353027344
poivre noir,253.61462033333333
poivre noir,127.74569320678711
poivre noir,128.49290084838867
poivre noir,131.98816299438477
poivre noir,252.85273166666667
poivre noir,247.32884733333333
poivre noir,253.84594618055556
poivre noir,251.808388671875
poivre noir,168.93850708007812
poivre noir,253.90209092881943
poivre noir,148.9993553161621
poivre noir,133.93349838256836
poivre noir,143.05509567260742
poivre noir,119.88850021362305
poivre noir,239.0237814670139
poivre noir,245.98904296875
poivre noir,253.9221310763889
poivre noir,115.5008773803711
poivre noir,253.3608871111111
poivre noir,252.7002358888889
poivre noir,249.89372544444444
poivre noir,250.31775065104168
poivre noir,108.88650894165039
poivre noir,145.35408401489258
poivre noir,247.88023611111112
poivre noir,103.34440994262695
poivre noir,253.528173828125
poivre noir,252.65146484375
poivre noir,251.9997905815972
safran,168.17738723754883
safran,152.15147399902344
safran,153.69547271728516
safran,154.43318557739258
safran,148.08864212036133
safran,169.40746307373047
safran,165.30292892456055
safran,163.25908660888672
safran,121.08070755004883
safran,121.2290153503418
safran,146.88168716430664
safran,140.75265884399414
safran,113.28670120239258
safran,164.12551879882812
safran,113.11405944824219
safran,130.93387603759766
safran,158.45066452026367
safran,153.268798828125
safran,159.27846145629883
safran,158.7104721069336
safran,154.05200576782227
safran,147.67499542236328
safran,115.20645523071289
safran,141.52899169921875
safran,152.11356735229492
safran,144.2074737548828
safran,155.10369491577148
safran,161.3313331604004
safran,124.06039428710938
safran,149.32822799682617
safran,174.39889526367188
safran,141.55606842041016
safran,139.84608840942383
safran,167.7561264038086
safran,142.7233009338379
safran,163.98937606811523
safran,157.10171508789062
safran,146.16357803344727
safran,158.56452560424805
safran,155.22368240356445
safran,135.82894897460938
safran,146.59936904907227
safran,152.5157241821289
safran,135.31573104858398
safran,135.82894897460938
safran,146.65884399414062
safran,145.65412521362305
safran,161.27025604248047
safran,157.19196701049805
safran,156.96283721923828
safran,130.66587448120117
safran,177.1119041442871
safran,142.21174240112305
safran,112.82653045654297
safran,151.92235565185547
safran,181.07509231567383
safran,174.9868392944336
safran,147.55619049072266
safran,181.84850692749023
safran,128.88939666748047
safran,149.5726547241211
safran,143.7911262512207
safran,144.37299346923828
safran,138.91933822631836
safran,156.98615646362305
safran,153.63392639160156
safran,183.0740852355957
safran,155.14695739746094
safran,113.61968612670898
safran,140.37921524047852
safran,92.65753173828125
safran,184.13921356201172
safran,152.79693603515625
safran,163.59192276000977
safran,147.08077239990234
safran,147.7892189025879
safran,146.25784301757812
safran,168.73405838012695
safran,141.20797729492188
safran,150.78315353393555
safran,176.94515228271484
safran,163.2205352783203
safran,168.45086288452148
safran,140.77532958984375
safran,146.85491561889648
safran,133.9351348876953
safran,149.04089736938477
safran,169.78232192993164
safran,115.12151718139648
safran,155.374755859375
safran,157.12770462036133
safran,142.80972290039062
safran,122.52693176269531
safran,137.85951614379883
safran,148.92637634277344
safran,180.46688842773438
safran,143.80913162231445
safran,147.04204940795898
safran,163.6660270690918
safran,141.97784423828125
safran,116.0799560546875
safran,156.55332565307617
safran,139.02495193481445
safran,130.17138671875
safran,157.10171508789062
safran,109.40482711791992
safran,127.6894302368164
safran,165.1263084411621
safran,153.77980041503906
safran,146.05710983276367
safran,186.4507713317871
safran,161.28923797607422
safran,152.3976593017578
safran,138.5709571838379
safran,160.2790184020996
safran,171.4839324951172
safran,145.4859161376953
safran,139.98251724243164
safran,153.86869430541992
safran,176.69715881347656
safran,179.3519401550293
safran,142.9702262878418
safran,165.79586791992188
safran,145.86230850219727
safran,109.20286560058594
safran,173.06777572631836
safran,158.73125839233398
safran,158.96654510498047
safran,134.68113327026367
safran,154.27937698364258
safran,153.57615280151367
safran,93.37775421142578
safran,152.42178344726562
safran,102.58950424194336
safran,145.66110229492188
safran,157.15641403198242
safran,135.82894897460938
safran,148.0145606994629
safran,169.91165161132812
safran,120.54132080078125
